Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Access Type,Source,EID
"Kwan, S.C., Hashim, J.H.","A review on co-benefits of mass public transportation in climate change mitigation",2016,"Sustainable Cities and Society","22",,,"11","18",,8,10.1016/j.scs.2016.01.004,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84962573091&doi=10.1016%2fj.scs.2016.01.004&partnerID=40&md5=05e8b084a998e67df150d5eb167b3a42",Review,,Scopus,2-s2.0-84962573091
"Hu, J., Riveros-Iregui, D.A.","Life in the clouds: are tropical montane cloud forests responding to changes in climate?",2016,"Oecologia","180","4",,"1061","1073",,8,10.1007/s00442-015-3533-x,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84953210239&doi=10.1007%2fs00442-015-3533-x&partnerID=40&md5=e52bf4b39981aa18ac5531f4abc69cb9",Review,,Scopus,2-s2.0-84953210239
"Hall, M.J.R., Wall, R.L., Stevens, J.R.","Traumatic Myiasis: A Neglected Disease in a Changing World",2016,"Annual Review of Entomology","61",,,"159","176",,8,10.1146/annurev-ento-010715-023655,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84961784187&doi=10.1146%2fannurev-ento-010715-023655&partnerID=40&md5=c180e7816b7969c16481f9301bf8db39",Review,,Scopus,2-s2.0-84961784187
"Jacobs, M.","High pressure for low emissions: How civil society created the Paris climate agreement",2016,"Juncture","22","4",,"314","323",,8,10.1111/j.2050-5876.2016.00881.x,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84962569450&doi=10.1111%2fj.2050-5876.2016.00881.x&partnerID=40&md5=e06768cadcec7b1b4c237391d77d69a3",Review,,Scopus,2-s2.0-84962569450
"Spence, G.H., Le Heron, D.P., Fairchild, I.J.","Sedimentological perspectives on climatic, atmospheric and environmental change in the neoproterozoic Era",2016,"Sedimentology","63","2",,"253","306",,8,10.1111/sed.12261,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84974728145&doi=10.1111%2fsed.12261&partnerID=40&md5=a3a0692aa73236afda88a8d47dd0d32f",Review,,Scopus,2-s2.0-84974728145
"Alakoski, E., Jämsén, M., Agar, D., Tampio, E., Wihersaari, M.","From wood pellets to wood chips, risks of degradation and emissions from the storage of woody biomass - A short review",2016,"Renewable and Sustainable Energy Reviews","54",,,"376","383",,8,10.1016/j.rser.2015.10.021,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84945951072&doi=10.1016%2fj.rser.2015.10.021&partnerID=40&md5=f9cc0b30ee6b8e22a12325962484b8c7",Review,,Scopus,2-s2.0-84945951072
"Kopp, G.","Magnitudes and timescales of total solar irradiance variability",2016,"Journal of Space Weather and Space Climate","6",, A30,"","",,8,10.1051/swsc/2016025,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84979994379&doi=10.1051%2fswsc%2f2016025&partnerID=40&md5=d615d8a1cb9163b2d7a664b45db4c3c7",Review,,Scopus,2-s2.0-84979994379
"De Laurentiis, V., Hunt, D.V.L., Rogers, C.D.F.","Overcoming food security challenges within an energy/water/food nexus (EWFN) approach",2016,"Sustainability (Switzerland)","8","1",,"1","23",,8,10.3390/su8010095,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84956600551&doi=10.3390%2fsu8010095&partnerID=40&md5=5dbdd619f9affea4210b87dd8b29be89",Review,,Scopus,2-s2.0-84956600551
"Sames, B., Wagreich, M., Wendler, J.E., Haq, B.U., Conrad, C.P., Melinte-Dobrinescu, M.C., Hu, X., Wendler, I., Wolfgring, E., Yilmaz, I.Ö., Zorina, S.O.","Review: Short-term sea-level changes in a greenhouse world — A view from the Cretaceous",2016,"Palaeogeography, Palaeoclimatology, Palaeoecology","441",,,"393","411",,8,10.1016/j.palaeo.2015.10.045,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85008384971&doi=10.1016%2fj.palaeo.2015.10.045&partnerID=40&md5=c9446c5badd3d58cf0d1a2d41edc4b44",Review,,Scopus,2-s2.0-85008384971
"Van Der Fels-Klerx, H.J., Liu, C., Battilani, P.","Modelling climate change impacts on mycotoxin contamination",2016,"World Mycotoxin Journal","9","5",,"717","726",,8,10.3920/WMJ2016.2066,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85012054818&doi=10.3920%2fWMJ2016.2066&partnerID=40&md5=a64d84b57e96c82451478b9ee38cd3ec",Review,,Scopus,2-s2.0-85012054818
"Ackerman, S., Smith, L.M., Gomes, P.J.","Ocular itch associated with allergic conjunctivitis: Latest evidence and clinical management",2016,"Therapeutic Advances in Chronic Disease","7","1",,"52","67",,8,10.1177/2040622315612745,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84953408485&doi=10.1177%2f2040622315612745&partnerID=40&md5=41f80a1058be0fa5dc252bee2662858c",Review,,Scopus,2-s2.0-84953408485
"Knapp, A.B., Manning, S.W.","Crisis in context: The end of the Late Bronze Age in the eastern Mediterranean",2016,"American Journal of Archaeology","120","1",,"99","149",,8,10.3764/aja.120.1.0099,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84957633086&doi=10.3764%2faja.120.1.0099&partnerID=40&md5=9434b6ea54294ef14fbc0761644d77cf",Review,,Scopus,2-s2.0-84957633086
"Bandyopadhyay, R., Ortega-Beltran, A., Akande, A., Mutegi, C., Atehnkeng, J., Kaptoge, L., Senghor, A.L., Adhikari, B.N., Cotty, P.J.","Biological control of aflatoxins in Africa: Current status and potential challenges in the face of climate change",2016,"World Mycotoxin Journal","9","5",,"771","789",,8,10.3920/WMJ2016.2130,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85012070400&doi=10.3920%2fWMJ2016.2130&partnerID=40&md5=c77379d1b9a77fc2458811ddc893aa20",Review,,Scopus,2-s2.0-85012070400
"Farzad, S., Mandegari, M.A., Görgens, J.F.","A critical review on biomass gasification, co-gasification, and their environmental assessments",2016,"Biofuel Research Journal","3","4",,"483","495",,8,10.18331/BRJ2016.3.4.3,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85014857314&doi=10.18331%2fBRJ2016.3.4.3&partnerID=40&md5=56c1d2f97a9e20ba3ac2772d7ac630cf",Review,,Scopus,2-s2.0-85014857314
"Herring, S.C., Hoell, A., Hoerling, M.P., Kossin, J.P., Schreck, C.J., Stott, P.A.","Introduction to explaining extreme events of 2015 from a climate perspective",2016,"Bulletin of the American Meteorological Society","97","12",,"S1","S3",,7,10.1175/BAMS-D-15-0313.1,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85011675613&doi=10.1175%2fBAMS-D-15-0313.1&partnerID=40&md5=7848523e0b3fca538c3d0e6a76bfb4d1",Review,,Scopus,2-s2.0-85011675613
"Chen, J.H., Rao, Z.G., Liu, J.B., Huang, W., Feng, S., Dong, G.H., Hu, Y., Xu, Q.H., Chen, F.H.","On the timing of the East Asian summer monsoon maximum during the Holocene—Does the speleothem oxygen isotope record reflect monsoon rainfall variability?",2016,"Science China Earth Sciences","59","12",,"2328","2338",,7,10.1007/s11430-015-5500-5,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84991585530&doi=10.1007%2fs11430-015-5500-5&partnerID=40&md5=830991f5d3513076a62844c92d5da63a",Review,,Scopus,2-s2.0-84991585530
"Thapar, S., Sharma, S., Verma, A.","Economic and environmental effectiveness of renewable energy policy instruments: Best practices from India",2016,"Renewable and Sustainable Energy Reviews","66",,,"487","498",,7,10.1016/j.rser.2016.08.025,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84983507417&doi=10.1016%2fj.rser.2016.08.025&partnerID=40&md5=065e4d6a370c54db101d81be29057ce8",Review,,Scopus,2-s2.0-84983507417
"Vidal, C., Alberdi, I., Redmond, J., Vestman, M., Lanz, A., Schadauer, K.","The role of European National Forest Inventories for international forestry reporting",2016,"Annals of Forest Science","73","4",,"793","806",,7,10.1007/s13595-016-0545-6,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85002199000&doi=10.1007%2fs13595-016-0545-6&partnerID=40&md5=54256a9e6667cc799d22f6f0952b3c04",Review,,Scopus,2-s2.0-85002199000
"Barreiro, S., Schelhaas, M.-J., Kändler, G., Antón-Fernández, C., Colin, A., Bontemps, J.-D., Alberdi, I., Condés, S., Dumitru, M., Ferezliev, A., Fischer, C., Gasparini, P., Gschwantner, T., Kindermann, G., Kjartansson, B., Kovácsevics, P., Kucera, M., Lundström, A., Marin, G., Mozgeris, G., Nord-Larsen, T., Packalen, T., Redmond, J., Sacchelli, S., Sims, A., Snorrason, A., Stoyanov, N., Thürig, E., Wikberg, P.-E.","Overview of methods and tools for evaluating future woody biomass availability in European countries",2016,"Annals of Forest Science","73","4",,"823","837",,7,10.1007/s13595-016-0564-3,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85001975635&doi=10.1007%2fs13595-016-0564-3&partnerID=40&md5=61fecbd80e4b48258b31e2062d940d49",Review,,Scopus,2-s2.0-85001975635
"Harold, J., Lorenzoni, I., Shipley, T.F., Coventry, K.R.","Cognitive and psychological science insights to improve climate change data visualization",2016,"Nature Climate Change","6","12",,"1080","1089",,7,10.1038/nclimate3162,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84997402775&doi=10.1038%2fnclimate3162&partnerID=40&md5=46cd416b162fd275ede5d5df07887ba5",Review,,Scopus,2-s2.0-84997402775
"Khan, M.A., Gemenet, D.C., Villordon, A.","Root system architecture and abiotic stress tolerance: Current knowledge in root and tuber crops",2016,"Frontiers in Plant Science","7","NOVEMBER2016", 1584,"","",,7,10.3389/fpls.2016.01584,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84994577871&doi=10.3389%2ffpls.2016.01584&partnerID=40&md5=b9f80b6e8a04d5824f23b74abd9b8693",Review,,Scopus,2-s2.0-84994577871
"Uriarte, M., Schwartz, N., Powers, J.S., Marín-Spiotta, E., Liao, W., Werden, L.K.","Impacts of climate variability on tree demography in second growth tropical forests: the importance of regional context for predicting successional trajectories",2016,"Biotropica","48","6",,"780","797",,7,10.1111/btp.12380,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84995973234&doi=10.1111%2fbtp.12380&partnerID=40&md5=8c208cf6bc685ee577388f0528e2ce11",Review,,Scopus,2-s2.0-84995973234
"Miller, G.H., Fogel, M.L., Magee, J.W., Gagan, M.K.","Disentangling the impacts of climate and human colonization on the flora and fauna of the Australian arid zone over the past 100 ka using stable isotopes in avian eggshell",2016,"Quaternary Science Reviews","151",,,"27","57",,7,10.1016/j.quascirev.2016.08.009,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84986328050&doi=10.1016%2fj.quascirev.2016.08.009&partnerID=40&md5=07d04f4a4415020707d5a3f4a0c980f9",Review,,Scopus,2-s2.0-84986328050
"Scafetta, N., Milani, F., Bianchini, A., Ortolani, S.","On the astronomical origin of the Hallstatt oscillation found in radiocarbon and climate records throughout the Holocene",2016,"Earth-Science Reviews","162",,,"24","43",,7,10.1016/j.earscirev.2016.09.004,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84988423474&doi=10.1016%2fj.earscirev.2016.09.004&partnerID=40&md5=215b184a38f59006881095ceb7bdbffb",Review,,Scopus,2-s2.0-84988423474
"Páez-Osuna, F., Sanchez-Cabeza, J.A., Ruiz-Fernández, A.C., R. Alonso-Rodríguez, A.C., Piñón-Gimate, A., Cardoso-Mohedano, J.G., Flores-Verdugo, F.J., Carballo, J.L., Cisneros-Mata, M.A., Álvarez-Borrego, S.","Environmental status of the Gulf of California: A review of responses to climate change and climate variability",2016,"Earth-Science Reviews","162",,,"253","268",,7,10.1016/j.earscirev.2016.09.015,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84990243570&doi=10.1016%2fj.earscirev.2016.09.015&partnerID=40&md5=ab301f0895a5e6a9f81d8c78b9a12be9",Review,,Scopus,2-s2.0-84990243570
"Lam, M.M., Tinsley, B.A.","Solar wind-atmospheric electricity-cloud microphysics connections to weather and climate",2016,"Journal of Atmospheric and Solar-Terrestrial Physics","149",,,"277","290",,7,10.1016/j.jastp.2015.10.019,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84953220594&doi=10.1016%2fj.jastp.2015.10.019&partnerID=40&md5=adae01c6ddb643a07fb48239c61730ce",Review,,Scopus,2-s2.0-84953220594
"Pittman, J., Armitage, D.","Governance across the land-sea interface: A systematic review",2016,"Environmental Science and Policy","64",,,"9","17",,7,10.1016/j.envsci.2016.05.022,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84974815627&doi=10.1016%2fj.envsci.2016.05.022&partnerID=40&md5=5a8f373c9a39f8cfb9562b8f31d7d51d",Review,,Scopus,2-s2.0-84974815627
"Kingsford, R.T., Basset, A., Jackson, L.","Wetlands: conservation's poor cousins",2016,"Aquatic Conservation: Marine and Freshwater Ecosystems","26","5",,"892","916",,7,10.1002/aqc.2709,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84988864382&doi=10.1002%2faqc.2709&partnerID=40&md5=abfdbec6c24d808f442eaad68d8c3f6c",Review,,Scopus,2-s2.0-84988864382
"Wang, X.P., Sun, D.C., Yao, T.D.","Climate change and global cycling of persistent organic pollutants: A critical review",2016,"Science China Earth Sciences","59","10",,"1899","1911",,7,10.1007/s11430-016-5073-0,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84986296827&doi=10.1007%2fs11430-016-5073-0&partnerID=40&md5=c5b0abb232efc0bb0e0c6cb982d0d2cc",Review,,Scopus,2-s2.0-84986296827
"Kaunisto, S., Ferguson, L.V., Sinclair, B.J.","Can we predict the effects of multiple stressors on insects in a changing climate?",2016,"Current Opinion in Insect Science","17",,,"55","61",,7,10.1016/j.cois.2016.07.001,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84981747352&doi=10.1016%2fj.cois.2016.07.001&partnerID=40&md5=53614b17d97ba05b73890461d1bd8982",Review,,Scopus,2-s2.0-84981747352
"Hallenbeck, P.C., Grogger, M., Mraz, M., Veverka, D.","Solar biofuels production with microalgae",2016,"Applied Energy","179",,,"136","145",,7,10.1016/j.apenergy.2016.06.024,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84977552413&doi=10.1016%2fj.apenergy.2016.06.024&partnerID=40&md5=369f2461cb2c8f4df218fbf8b0cb047c",Review,,Scopus,2-s2.0-84977552413
"Alexander, J.M., Lembrechts, J.J., Cavieres, L.A., Daehler, C., Haider, S., Kueffer, C., Liu, G., McDougall, K., Milbau, A., Pauchard, A., Rew, L.J., Seipel, T.","Plant invasions into mountains and alpine ecosystems: current status and future challenges",2016,"Alpine Botany","126","2",,"89","103",,7,10.1007/s00035-016-0172-8,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84979210606&doi=10.1007%2fs00035-016-0172-8&partnerID=40&md5=84e0a3926ae8a252d902093d10886e86",Review,,Scopus,2-s2.0-84979210606
"Senesi, G.S., Senesi, N.","Laser-induced breakdown spectroscopy (LIBS) to measure quantitatively soil carbon with emphasis on soil organic carbon. A review",2016,"Analytica Chimica Acta","938",,,"7","17",,7,10.1016/j.aca.2016.07.039,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84992736566&doi=10.1016%2fj.aca.2016.07.039&partnerID=40&md5=d62e807d4e0e3a43ee9a53ec60406539",Review,,Scopus,2-s2.0-84992736566
"Hüner, N.P.A., Dahal, K., Bode, R., Kurepin, L.V., Ivanov, A.G.","Photosynthetic acclimation, vernalization, crop productivity and ‘the grand design of photosynthesis’",2016,"Journal of Plant Physiology","203",,,"29","43",,7,10.1016/j.jplph.2016.04.006,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84966699844&doi=10.1016%2fj.jplph.2016.04.006&partnerID=40&md5=09edba4222d3c1b2a53b783868eacbf3",Review,,Scopus,2-s2.0-84966699844
"Moore, C.E., Brown, T., Keenan, T.F., Duursma, R.A., Van Dijk, A.I.J.M., Beringer, J., Culvenor, D., Evans, B., Huete, A., Hutley, L.B., Maier, S., Restrepo-Coupe, N., Sonnentag, O., Specht, A., Taylor, J.R., Van Gorsel, E., Liddell, M.J.","Reviews and syntheses: Australian vegetation phenology: New insights from satellite remote sensing and digital repeat photography",2016,"Biogeosciences","13","17",,"5085","5102",,7,10.5194/bg-13-5085-2016,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84987749296&doi=10.5194%2fbg-13-5085-2016&partnerID=40&md5=16506251494f7ecc52311fea7814a4a5",Review,,Scopus,2-s2.0-84987749296
"Li, W., Wu, J., Bai, E., Guan, D., Wang, A., Yuan, F., Wang, S., Jin, C.","Response of terrestrial nitrogen dynamics to snow cover change: A meta-analysis of experimental manipulation",2016,"Soil Biology and Biochemistry","100",,,"51","58",,7,10.1016/j.soilbio.2016.05.018,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84975073394&doi=10.1016%2fj.soilbio.2016.05.018&partnerID=40&md5=710069bcf61713e53bddefb4d6671b8a",Review,,Scopus,2-s2.0-84975073394
"Kelley, J.L., Brown, A.P., Therkildsen, N.O., Foote, A.D.","The life aquatic: Advances in marine vertebrate genomics",2016,"Nature Reviews Genetics","17","9",,"523","534",,7,10.1038/nrg.2016.66,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84976883165&doi=10.1038%2fnrg.2016.66&partnerID=40&md5=7697c71d6e24eb1d6e4a617a15fec46a",Review,,Scopus,2-s2.0-84976883165
"Wu, L.-H., Hoffmann, A.A., Thomson, L.J.","Potential impact of climate change on parasitism efficiency of egg parasitoids: A meta-analysis of Trichogramma under variable climate conditions",2016,"Agriculture, Ecosystems and Environment","231",,,"143","155",,7,10.1016/j.agee.2016.06.028,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84978900616&doi=10.1016%2fj.agee.2016.06.028&partnerID=40&md5=d3cb56e614b165db46f12dfa960681ea",Review,,Scopus,2-s2.0-84978900616
"Landolt, J., Gross, A., Holdenrieder, O., Pautasso, M.","Ash dieback due to Hymenoscyphus fraxineus: what can be learnt from evolutionary ecology?",2016,"Plant Pathology","65","7",,"1056","1070",,7,10.1111/ppa.12539,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84966460180&doi=10.1111%2fppa.12539&partnerID=40&md5=000a6c0db6534829360dd28a266697a9",Review,,Scopus,2-s2.0-84966460180
"O'Brien, K.L.","Climate change and social transformations: is it time for a quantum leap?",2016,"Wiley Interdisciplinary Reviews: Climate Change","7","5",,"618","626",,7,10.1002/wcc.413,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84983089056&doi=10.1002%2fwcc.413&partnerID=40&md5=2f24e9efb89a2d93286bd3995238b514",Review,,Scopus,2-s2.0-84983089056
"Teshager, A.D., Gassman, P.W., Schoof, J.T., Secchi, S.","Assessment of impacts of agricultural and climate change scenarios on watershed water quantity and quality, and crop production",2016,"Hydrology and Earth System Sciences","20","8",,"3325","3342",,7,10.5194/hess-20-3325-2016,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84983546285&doi=10.5194%2fhess-20-3325-2016&partnerID=40&md5=e09823360ad5ba414a9e40bf013c749c",Review,,Scopus,2-s2.0-84983546285
"Kopp, R.E., Shwom, R.L., Wagner, G., Yuan, J.","Tipping elements and climate–economic shocks: Pathways toward integrated assessment",2016,"Earth's Future","4","8",,"346","372",,7,10.1002/2016EF000362,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84987851436&doi=10.1002%2f2016EF000362&partnerID=40&md5=5ec6c66c53e5345b38998d60038192bc",Review,,Scopus,2-s2.0-84987851436
"Ashraful Islam, M., Mitra, D., Dewan, A., Akhter, S.H.","Coastal multi-hazard vulnerability assessment along the Ganges deltaic coast of Bangladesh-A geospatial approach",2016,"Ocean and Coastal Management","127",,,"1","15",,7,10.1016/j.ocecoaman.2016.03.012,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84963706005&doi=10.1016%2fj.ocecoaman.2016.03.012&partnerID=40&md5=fa18af1fbb8e9484db0fa1c6faa0371b",Review,,Scopus,2-s2.0-84963706005
